"date","coin_name","symbol","open_price","close_price","high_price","low_price","volume","market_cap"
2020-08-22,Dogecoin,DOGE,0.003392407,0.0034419992,0.0034465794,0.0033542656,44884852,433479968
2020-08-23,Dogecoin,DOGE,0.0034378525,0.0034142013,0.0034526442,0.0033879073,39485548,430026208
2020-08-24,Dogecoin,DOGE,0.0034100793,0.003417941,0.0034653563,0.0033857364,46470524,430544256
2020-08-25,Dogecoin,DOGE,0.003417538,0.0033045998,0.0034340064,0.0032391825,76826312,416312704
2020-08-26,Dogecoin,DOGE,0.0033010312,0.0033033467,0.0033446895,0.0032509363,80416712,416200672
2020-08-27,Dogecoin,DOGE,0.003299893,0.003202705,0.003314262,0.0031654735,89847096,403564896
2020-08-28,Dogecoin,DOGE,0.0032027564,0.003268459,0.0032711278,0.0031820184,64056956,411895616
2020-08-29,Dogecoin,DOGE,0.0032672808,0.0032820979,0.0033005516,0.0032415472,78149360,413659264
2020-08-30,Dogecoin,DOGE,0.0032836343,0.0033000545,0.0033438297,0.0032740762,79325832,415967936
2020-08-31,Dogecoin,DOGE,0.003301442,0.0032205877,0.003307994,0.0032038756,85369760,405995488
2020-09-01,Dogecoin,DOGE,0.0032196809,0.0032559852,0.003281199,0.003194043,81863760,410502848
2020-09-02,Dogecoin,DOGE,0.0032579165,0.0031224645,0.003266381,0.0030650576,56647412,393723616
2020-09-03,Dogecoin,DOGE,0.0031224645,0.0028024288,0.003133536,0.0027902566,59904548,353407904
2020-09-04,Dogecoin,DOGE,0.0027990392,0.0028986176,0.0029575683,0.0027529323,53434716,365578048
2020-09-05,Dogecoin,DOGE,0.002899531,0.0027582608,0.0029343443,0.0027197846,62295888,347914336
2020-09-06,Dogecoin,DOGE,0.0027582608,0.0027869262,0.002813547,0.0027036988,89557152,351568864
2020-09-07,Dogecoin,DOGE,0.0027872312,0.002811462,0.002831905,0.0027083335,102610336,354702880
2020-09-08,Dogecoin,DOGE,0.002820249,0.002755596,0.0028339785,0.00270019,57144396,347692960
2020-09-09,Dogecoin,DOGE,0.0027582687,0.002779059,0.0028068381,0.0027042467,77050464,350691168
2020-09-10,Dogecoin,DOGE,0.0027921249,0.002805225,0.002859024,0.0027523527,104276032,354031936
2020-09-11,Dogecoin,DOGE,0.002805225,0.0028061832,0.002825051,0.0027416172,134077504,354191872
2020-09-12,Dogecoin,DOGE,0.0028023256,0.0028188387,0.0028307114,0.0027811846,117125272,355828192
2020-09-13,Dogecoin,DOGE,0.0028188387,0.0027761352,0.002823667,0.0027455427,124253232,350476160
2020-09-14,Dogecoin,DOGE,0.0027756551,0.0028026183,0.0028428696,0.0027419021,128520944,353858528
2020-09-15,Dogecoin,DOGE,0.0027990085,0.0028317522,0.0028778834,0.0027848962,100194176,357575904
2020-09-16,Dogecoin,DOGE,0.0028305873,0.002825804,0.0028587633,0.0027908403,148555504,356864032
2020-09-17,Dogecoin,DOGE,0.002824293,0.002813512,0.0028586157,0.0027807222,161305344,355350720
2020-09-18,Dogecoin,DOGE,0.002813512,0.0028041808,0.002824935,0.0027489155,147868192,354211104
2020-09-19,Dogecoin,DOGE,0.0027962818,0.0027937188,0.0028136035,0.0027725543,147046512,352928512
2020-09-20,Dogecoin,DOGE,0.0027941274,0.0027779706,0.0028061178,0.00272172,145951920,350976928
2020-09-21,Dogecoin,DOGE,0.0027776612,0.0026303225,0.0028022924,0.0026160467,78753432,332359040
2020-09-22,Dogecoin,DOGE,0.00262516,0.0026560207,0.0026717214,0.0026036582,36467576,335642720
2020-09-23,Dogecoin,DOGE,0.00264799,0.00256045,0.00265092,0.00254017,79707712,323599424
2020-09-24,Dogecoin,DOGE,0.00255728,0.00262828,0.00264999,0.00253555,111915976,332209056
2020-09-25,Dogecoin,DOGE,0.00262813,0.00269849,0.00272148,0.00261648,124575712,341120224
2020-09-26,Dogecoin,DOGE,0.00269872,0.00271612,0.00275261,0.00267844,108180296,343387136
2020-09-27,Dogecoin,DOGE,0.00269684,0.00269206,0.00273393,0.00266419,76293168,340381376
2020-09-28,Dogecoin,DOGE,0.00270924,0.00265201,0.0027398,0.00263962,102662352,335353888
2020-09-29,Dogecoin,DOGE,0.00266206,0.00268541,0.00270954,0.00263576,109463112,339614368
2020-09-30,Dogecoin,DOGE,0.00268287,0.00263015,0.00268511,0.00261719,106684832,332662368
2020-10-01,Dogecoin,DOGE,0.00263053,0.00261584,0.00268151,0.00258433,116194992,330888000
2020-10-02,Dogecoin,DOGE,0.00261442,0.0025834,0.002628,0.0025394,128239856,326820352
2020-10-03,Dogecoin,DOGE,0.00258305,0.00259883,0.0026396,0.00257411,116046376,328808000
2020-10-04,Dogecoin,DOGE,0.00260592,0.00263489,0.00268179,0.00258973,92364520,333407488
2020-10-05,Dogecoin,DOGE,0.00263245,0.00261238,0.0026616,0.00259921,127881032,330595648
2020-10-06,Dogecoin,DOGE,0.00261242,0.00261147,0.00262786,0.00257354,105669880,330516064
2020-10-07,Dogecoin,DOGE,0.00259251,0.00259518,0.0026122,0.00256496,125523512,328490144
2020-10-08,Dogecoin,DOGE,0.00258433,0.00259556,0.00263081,0.00256011,109356096,328573184
2020-10-09,Dogecoin,DOGE,0.00261625,0.00265253,0.00266676,0.00259469,100051520,335821984
2020-10-10,Dogecoin,DOGE,0.00265449,0.00265453,0.00271559,0.00265414,96632424,336111680
2020-10-11,Dogecoin,DOGE,0.0026671,0.00267363,0.00270611,0.00264896,107632464,338568256
2020-10-12,Dogecoin,DOGE,0.00267412,0.00267315,0.00270764,0.00262869,101246792,338543776
2020-10-13,Dogecoin,DOGE,0.00266664,0.0026351,0.00267653,0.00262669,76963144,333761632
2020-10-14,Dogecoin,DOGE,0.00263355,0.00263711,0.00265317,0.00261777,87293432,334052384
2020-10-15,Dogecoin,DOGE,0.00264995,0.00259265,0.00265053,0.00256916,83794208,328454720
2020-10-16,Dogecoin,DOGE,0.00259479,0.00261207,0.00261563,0.00255745,117882240,330951808
2020-10-17,Dogecoin,DOGE,0.00260323,0.00258111,0.00261218,0.0025726,125692392,327064288
2020-10-18,Dogecoin,DOGE,0.00258097,0.00258649,0.00260105,0.00257653,72298800,327781408
2020-10-19,Dogecoin,DOGE,0.00259484,0.00258976,0.00261854,0.00257212,91049560,328231584
2020-10-20,Dogecoin,DOGE,0.00259049,0.00260093,0.00262338,0.00258055,65577100,329683328
2020-10-21,Dogecoin,DOGE,0.00260031,0.00263032,0.00265741,0.00259368,45017116,333445216
2020-10-22,Dogecoin,DOGE,0.00262654,0.00265502,0.00268856,0.0026244,44976452,336576288
2020-10-23,Dogecoin,DOGE,0.00264869,0.0026469,0.00269116,0.00263654,46856080,335619968
2020-10-24,Dogecoin,DOGE,0.0026468,0.0026455,0.00265316,0.00262372,44797616,335479648
2020-10-25,Dogecoin,DOGE,0.00264547,0.00265314,0.00267635,0.00262441,58532388,336485088
2020-10-26,Dogecoin,DOGE,0.0026531,0.00267853,0.00289283,0.00263565,122152248,339741440
2020-10-27,Dogecoin,DOGE,0.0026787,0.00267665,0.00270831,0.00262958,78927088,339540416
2020-10-28,Dogecoin,DOGE,0.0026766,0.00259499,0.0026974,0.00257461,72848720,329216480
2020-10-29,Dogecoin,DOGE,0.00259499,0.00258066,0.00262285,0.00251772,58929516,327434304
2020-10-30,Dogecoin,DOGE,0.00258067,0.00259836,0.00260696,0.00253304,63444096,329715648
2020-10-31,Dogecoin,DOGE,0.00259836,0.00257594,0.00260324,0.00255588,56189320,326906016
2020-11-01,Dogecoin,DOGE,0.00257594,0.00258175,0.00259035,0.00256138,45528680,327678848
2020-11-02,Dogecoin,DOGE,0.00258171,0.00251712,0.00259212,0.0025152,50142376,319510592
2020-11-03,Dogecoin,DOGE,0.00251712,0.00252762,0.00253033,0.00245235,62871652,320878496
2020-11-04,Dogecoin,DOGE,0.00252767,0.00253328,0.00255823,0.00249686,52552652,321632256
2020-11-05,Dogecoin,DOGE,0.00253331,0.00261685,0.00263884,0.00249556,31611962,332278240
2020-11-06,Dogecoin,DOGE,0.00261651,0.00275989,0.0028012,0.00260828,54267548,350479040
2020-11-07,Dogecoin,DOGE,0.00275989,0.00267068,0.00281915,0.0026119,44610220,339187040
2020-11-08,Dogecoin,DOGE,0.00267068,0.00271064,0.00274173,0.0026577,22754532,344300000
2020-11-09,Dogecoin,DOGE,0.00271063,0.00266953,0.00278636,0.00266267,28124348,339114624
2020-11-10,Dogecoin,DOGE,0.00266996,0.00275341,0.00285141,0.00265495,39633172,349808448
2020-11-11,Dogecoin,DOGE,0.00275339,0.00276896,0.00283705,0.00275337,33138760,351821920
2020-11-12,Dogecoin,DOGE,0.00276886,0.00277901,0.00279124,0.00274703,24028262,353134912
2020-11-13,Dogecoin,DOGE,0.00277891,0.00282145,0.00283587,0.00277714,29217750,358567488
2020-11-14,Dogecoin,DOGE,0.00282145,0.002773,0.00282145,0.00272132,30334380,352447328
2020-11-15,Dogecoin,DOGE,0.002773,0.00277541,0.00281344,0.00273905,25131684,352792288
2020-11-16,Dogecoin,DOGE,0.00277541,0.00288579,0.00300916,0.00275741,52063284,366863168
2020-11-17,Dogecoin,DOGE,0.00290789,0.00293588,0.00297583,0.00288573,46631464,373272256
2020-11-18,Dogecoin,DOGE,0.00293565,0.00290902,0.00299917,0.00285476,49460064,369897280
2020-11-19,Dogecoin,DOGE,0.0029091,0.00291104,0.00295967,0.00286789,40330644,370193344
2020-11-20,Dogecoin,DOGE,0.0029111,0.00298434,0.00301078,0.00290823,57656464,379556544
2020-11-21,Dogecoin,DOGE,0.00298434,0.00350659,0.00354893,0.00298434,162641696,446026144
2020-11-22,Dogecoin,DOGE,0.00350659,0.0033293,0.00366037,0.00318139,121660408,423521344
2020-11-23,Dogecoin,DOGE,0.00332931,0.00364797,0.00364797,0.00323165,101561040,464109152
2020-11-24,Dogecoin,DOGE,0.00364463,0.00420366,0.00420434,0.00357915,266716032,534864224
2020-11-25,Dogecoin,DOGE,0.00419989,0.00372672,0.0042563,0.00364154,174459920,474231360
2020-11-26,Dogecoin,DOGE,0.00372699,0.00324982,0.00379348,0.00297994,175520288,413589440
2020-11-27,Dogecoin,DOGE,0.00325027,0.00327521,0.00335546,0.00309254,92323024,416865856
2020-11-28,Dogecoin,DOGE,0.00327508,0.00340487,0.00346961,0.00324746,58033648,433416832
2020-11-29,Dogecoin,DOGE,0.00340482,0.00344778,0.0035301,0.00335794,46319972,438924864
2020-11-30,Dogecoin,DOGE,0.00344751,0.00355089,0.00358039,0.00341425,68622736,452099968
2020-12-01,Dogecoin,DOGE,0.00355136,0.0033347,0.00357202,0.00326929,80163600,424620896
2020-12-02,Dogecoin,DOGE,0.00333487,0.00337436,0.00343639,0.00329289,58705660,429717472
2020-12-03,Dogecoin,DOGE,0.00337518,0.00342761,0.00349978,0.00335193,47907032,436544288
2020-12-04,Dogecoin,DOGE,0.00342858,0.00329811,0.0034465,0.00328513,45062220,420098208
2020-12-05,Dogecoin,DOGE,0.00329714,0.00339687,0.00341428,0.00326813,43386584,432723104
2020-12-06,Dogecoin,DOGE,0.00339677,0.0033884,0.00344218,0.00334326,40936576,431691744
2020-12-07,Dogecoin,DOGE,0.0033882,0.00334233,0.00340024,0.00332001,36923812,425868480
2020-12-08,Dogecoin,DOGE,0.00334307,0.00317934,0.00336063,0.00313779,52702700,405143776
2020-12-09,Dogecoin,DOGE,0.00317889,0.00315811,0.0031817,0.00301599,45746720,402483360
2020-12-10,Dogecoin,DOGE,0.0031582,0.0031046,0.0031647,0.00306605,33740988,395706336
2020-12-11,Dogecoin,DOGE,0.00310475,0.0030788,0.00310967,0.00300878,41712944,392459840
2020-12-12,Dogecoin,DOGE,0.00307902,0.00316309,0.00318397,0.00307487,35466156,403248576
2020-12-13,Dogecoin,DOGE,0.00316358,0.00325587,0.00327413,0.00315334,37464324,415120512
2020-12-14,Dogecoin,DOGE,0.00325582,0.00323079,0.00327897,0.0031991,36238516,411966112
2020-12-15,Dogecoin,DOGE,0.00323041,0.00320577,0.00325017,0.00317804,37127784,408820672
2020-12-16,Dogecoin,DOGE,0.00320549,0.00341629,0.00342188,0.00318609,50989880,435715200
2020-12-17,Dogecoin,DOGE,0.00341616,0.0037298,0.00411293,0.00340598,172736656,475751456
2020-12-18,Dogecoin,DOGE,0.00373033,0.00385822,0.00396978,0.00361838,101799432,492185504
2020-12-19,Dogecoin,DOGE,0.0038585,0.00392675,0.00401843,0.00381024,98447176,500981984
2020-12-20,Dogecoin,DOGE,0.00392606,0.00462466,0.00467753,0.00382694,508066016,590086976
2020-12-21,Dogecoin,DOGE,0.00462681,0.00478746,0.00540576,0.00436308,664160064,610925184
2020-12-22,Dogecoin,DOGE,0.00478448,0.00450782,0.00484255,0.00436991,239288784,575304256
2020-12-23,Dogecoin,DOGE,0.00450782,0.00376766,0.00473517,0.00363983,205080912,480893664
2020-12-24,Dogecoin,DOGE,0.00376782,0.00457046,0.00457729,0.00369705,143405584,583425664
2020-12-25,Dogecoin,DOGE,0.00456994,0.00458201,0.00461316,0.00439461,136819920,584963456
2020-12-26,Dogecoin,DOGE,0.00458096,0.00449367,0.0046398,0.00442294,151728512,573747712
2020-12-27,Dogecoin,DOGE,0.00449345,0.00454771,0.00480475,0.00442851,154526400,580710720
2020-12-28,Dogecoin,DOGE,0.00454773,0.00459177,0.00471627,0.00452339,99641528,586399744
2020-12-29,Dogecoin,DOGE,0.00459213,0.00448647,0.00460785,0.00427753,90876496,573014144
2020-12-30,Dogecoin,DOGE,0.00448661,0.00463551,0.004703,0.0044527,94834496,592113792
2020-12-31,Dogecoin,DOGE,0.00463551,0.00468225,0.00474347,0.00455281,85498336,598148992
2021-01-01,Dogecoin,DOGE,0.00468094,0.00568496,0.00568496,0.00461528,228961520,726323328
2021-01-02,Dogecoin,DOGE,0.00568641,0.01061451,0.01369815,0.00558386,3421562624,1356280704
2021-01-03,Dogecoin,DOGE,0.01060243,0.00977052,0.01386655,0.00940941,2707003648,1248577408
2021-01-04,Dogecoin,DOGE,0.0097845,0.00976719,0.01142102,0.00787753,1372398976,1248286720
2021-01-05,Dogecoin,DOGE,0.00976688,0.0099204,0.01021856,0.00897184,687256064,1268003968
2021-01-06,Dogecoin,DOGE,0.00992297,0.01046514,0.01085421,0.00968492,749915520,1337772288
2021-01-07,Dogecoin,DOGE,0.01045376,0.00974244,0.01053197,0.00916241,520644704,1245523584
2021-01-08,Dogecoin,DOGE,0.0097434,0.00984637,0.01028548,0.00898616,394462176,1258947840
2021-01-09,Dogecoin,DOGE,0.00983273,0.01019416,0.01074016,0.00974038,485842368,1303561984
2021-01-10,Dogecoin,DOGE,0.01019315,0.00985959,0.01086724,0.00917681,458583520,1260915456
2021-01-11,Dogecoin,DOGE,0.00985798,0.00883453,0.00985798,0.00677014,637956928,1129945728
2021-01-12,Dogecoin,DOGE,0.0088302,0.00806287,0.00914451,0.00790427,333308448,1031361152
2021-01-13,Dogecoin,DOGE,0.00806217,0.00861635,0.00864613,0.00778733,240079040,1102277632
2021-01-14,Dogecoin,DOGE,0.00861863,0.00939673,0.01002992,0.00834908,428369024,1202241024
2021-01-15,Dogecoin,DOGE,0.00938877,0.00936903,0.00979644,0.00845975,398965920,1198824832
2021-01-16,Dogecoin,DOGE,0.00936665,0.00926465,0.00953136,0.00914007,258630480,1185597184
2021-01-17,Dogecoin,DOGE,0.009263,0.00906651,0.00936668,0.0088414,254487984,1160366080
2021-01-18,Dogecoin,DOGE,0.00906962,0.0091711,0.00929542,0.00898064,205025648,1173880960
2021-01-19,Dogecoin,DOGE,0.00917244,0.0090982,0.00961333,0.00901992,249242624,1164676224
2021-01-20,Dogecoin,DOGE,0.00909604,0.00906009,0.00915288,0.00852898,220205440,1159923200
2021-01-21,Dogecoin,DOGE,0.009062,0.00816632,0.00908936,0.00806144,215419840,1045611072
2021-01-22,Dogecoin,DOGE,0.00816462,0.0085235,0.00876921,0.00765432,185490000,1091461760
2021-01-23,Dogecoin,DOGE,0.00851965,0.00857912,0.00880799,0.00838848,154393744,1098702720
2021-01-24,Dogecoin,DOGE,0.00857834,0.00872708,0.00895097,0.00851582,162191984,1117773056
2021-01-25,Dogecoin,DOGE,0.00872686,0.00838293,0.00887891,0.00827601,180820880,1073809024
2021-01-26,Dogecoin,DOGE,0.008382,0.00825458,0.0084555,0.00802161,161173744,1057483328
2021-01-27,Dogecoin,DOGE,0.00825538,0.0074815,0.00825941,0.00729356,204797184,958548736
2021-01-28,Dogecoin,DOGE,0.00748061,0.03408356,0.03417659,0.00735142,10971544576,4367344128
2021-01-29,Dogecoin,DOGE,0.04373372,0.04716157,0.07797325,0.03234054,25403310080,6043762688
2021-01-30,Dogecoin,DOGE,0.04680256,0.02817592,0.04990136,0.02248832,8735576064,3611147520
2021-01-31,Dogecoin,DOGE,0.02819051,0.03719621,0.04528851,0.02710178,8548997632,4767746048
2021-02-01,Dogecoin,DOGE,0.03705359,0.03487468,0.04325,0.03336688,6319223808,4470660096
2021-02-02,Dogecoin,DOGE,0.03491033,0.03152025,0.0349257,0.02919459,3090896640,4041088512
2021-02-03,Dogecoin,DOGE,0.03149316,0.03712003,0.03910517,0.03114623,3146856704,4759532544
2021-02-04,Dogecoin,DOGE,0.03722574,0.05328933,0.05786878,0.03594477,13040837632,6833498624
2021-02-05,Dogecoin,DOGE,0.05304323,0.04693473,0.05373973,0.04353977,6136160256,6019283968
2021-02-06,Dogecoin,DOGE,0.04693104,0.05759472,0.05830786,0.04490357,5946101248,7387203584
2021-02-07,Dogecoin,DOGE,0.05750161,0.07878179,0.08435716,0.0542393,14261023744,10105792512
2021-02-08,Dogecoin,DOGE,0.07835245,0.07882511,0.08494506,0.06470163,12844375040,10112455680
2021-02-09,Dogecoin,DOGE,0.0787726,0.07006957,0.0831277,0.0656209,7348840960,8990201856
2021-02-10,Dogecoin,DOGE,0.07011055,0.07289631,0.08109109,0.06852545,6785088512,9353895936
2021-02-11,Dogecoin,DOGE,0.07284431,0.06967585,0.0743014,0.06829016,3818556672,8941609984
2021-02-12,Dogecoin,DOGE,0.06965016,0.07006853,0.07261018,0.06144501,4190843904,8992977920
2021-02-13,Dogecoin,DOGE,0.0700246,0.06644953,0.07164625,0.06613511,2618049792,8529400320
2021-02-14,Dogecoin,DOGE,0.06644842,0.06253697,0.06644842,0.05672307,3984667648,8028048896
2021-02-15,Dogecoin,DOGE,0.06256832,0.05659087,0.06392375,0.04854737,4944804864,7265519616
2021-02-16,Dogecoin,DOGE,0.0564875,0.05352025,0.05966752,0.05098287,3409478656,6872026112
2021-02-17,Dogecoin,DOGE,0.05352225,0.04937563,0.05498263,0.04803387,2976148736,6340534272
2021-02-18,Dogecoin,DOGE,0.04936332,0.05954129,0.06179931,0.04898933,4551943680,7646763520
2021-02-19,Dogecoin,DOGE,0.05943402,0.05513934,0.05949659,0.05431458,2949251328,7082160640
2021-02-20,Dogecoin,DOGE,0.05513205,0.05438446,0.06028569,0.05162842,3175468544,6985943040
2021-02-21,Dogecoin,DOGE,0.05436871,0.05597983,0.05842831,0.05355587,2450292992,7191635968
2021-02-22,Dogecoin,DOGE,0.05604415,0.05372515,0.06046605,0.04709622,3366757376,6902725632
2021-02-23,Dogecoin,DOGE,0.05369844,0.04739205,0.05376828,0.04241035,2394345472,6089686528
2021-02-24,Dogecoin,DOGE,0.04741442,0.05655541,0.05987291,0.0462159,4148511488,7267918336
2021-02-25,Dogecoin,DOGE,0.0566146,0.05016734,0.05780827,0.04986917,2356982016,6447664640
2021-02-26,Dogecoin,DOGE,0.0501381,0.05047986,0.0524721,0.04870779,1694323456,6488523264
2021-02-27,Dogecoin,DOGE,0.05049989,0.0500829,0.05191956,0.04929685,1286229504,6438192640
2021-02-28,Dogecoin,DOGE,0.05009723,0.04805151,0.05013393,0.04508753,1408101248,6177711104
2021-03-01,Dogecoin,DOGE,0.04807008,0.05059866,0.05147869,0.04802913,1494427264,6505875456
2021-03-02,Dogecoin,DOGE,0.05059612,0.05026221,0.05238174,0.04929915,1346282368,6463312384
2021-03-03,Dogecoin,DOGE,0.050278,0.05059207,0.05212622,0.05007821,1093877504,6506425856
2021-03-04,Dogecoin,DOGE,0.05058718,0.05004843,0.05108673,0.04787887,1170617088,6437196800
2021-03-05,Dogecoin,DOGE,0.05002789,0.04960851,0.05085379,0.04814676,1173113600,6381297664
2021-03-06,Dogecoin,DOGE,0.04960074,0.05098429,0.05239653,0.04938261,1480482432,6558965760
2021-03-07,Dogecoin,DOGE,0.05098004,0.05212174,0.0521409,0.05057226,945455808,6706006016
2021-03-08,Dogecoin,DOGE,0.05212252,0.06194928,0.06194928,0.05167218,3554150912,7971279872
2021-03-09,Dogecoin,DOGE,0.06210413,0.05799823,0.06226777,0.05605134,2466159872,7463686656
2021-03-10,Dogecoin,DOGE,0.05796433,0.05600395,0.05861615,0.05469198,1534489600,7207816192
2021-03-11,Dogecoin,DOGE,0.05597715,0.05591786,0.05669807,0.05450212,1233383424,7197497856
2021-03-12,Dogecoin,DOGE,0.05592092,0.05534893,0.05697972,0.05451291,1287767168,7125031936
2021-03-13,Dogecoin,DOGE,0.05535252,0.06243198,0.06243198,0.05475621,1869833088,8037692928
2021-03-14,Dogecoin,DOGE,0.06238358,0.0585919,0.06305245,0.0585919,2752132608,7544115712
2021-03-15,Dogecoin,DOGE,0.05853079,0.05708768,0.05968907,0.05514074,1738710912,7351218688
2021-03-16,Dogecoin,DOGE,0.05708577,0.0586074,0.05892073,0.0554932,1393771904,7547720192
2021-03-17,Dogecoin,DOGE,0.05860954,0.05765313,0.0588661,0.05647126,861926656,7425583616
2021-03-18,Dogecoin,DOGE,0.0576399,0.05738277,0.05882842,0.05414289,909777472,7391550976
2021-03-19,Dogecoin,DOGE,0.05737717,0.05832836,0.05972137,0.05660434,964747840,7514154496
2021-03-20,Dogecoin,DOGE,0.0583147,0.05896063,0.06063936,0.05812032,1012934464,7596414464
2021-03-21,Dogecoin,DOGE,0.05897036,0.05723426,0.05952117,0.05679761,759593024,7374772224
2021-03-22,Dogecoin,DOGE,0.05725868,0.0549616,0.05773162,0.05490874,696918592,7082689536
2021-03-23,Dogecoin,DOGE,0.05494137,0.05355558,0.05608123,0.05293964,1040781760,6902245888
2021-03-24,Dogecoin,DOGE,0.05352781,0.05170175,0.05649402,0.05124163,934537984,6664029696
2021-03-25,Dogecoin,DOGE,0.05169855,0.05144848,0.05240657,0.04969711,1084214144,6632093696
2021-03-26,Dogecoin,DOGE,0.05143346,0.05395158,0.05402847,0.05133141,776280000,6955497984
2021-03-27,Dogecoin,DOGE,0.05394031,0.05437709,0.05543456,0.05352778,753844032,7011100672
2021-03-28,Dogecoin,DOGE,0.05438084,0.05369841,0.054752,0.05301326,460472960,6924335616
2021-03-29,Dogecoin,DOGE,0.05367808,0.05405164,0.05465075,0.05317507,537919168,6970630656
2021-03-30,Dogecoin,DOGE,0.05405172,0.05390039,0.05543422,0.05369696,728906176,6951867392
2021-03-31,Dogecoin,DOGE,0.05390236,0.05365728,0.05446842,0.05226941,653389312,6921249280
2021-04-01,Dogecoin,DOGE,0.05365465,0.06198606,0.07011052,0.05364425,5816046592,7996433920
2021-04-02,Dogecoin,DOGE,0.06196777,0.05766378,0.06224853,0.0573333,2166925056,7439646208
2021-04-03,Dogecoin,DOGE,0.05765847,0.0558036,0.05948359,0.0558036,1136931456,7200412672
2021-04-04,Dogecoin,DOGE,0.05577593,0.0574037,0.05810663,0.05529456,938035072,7407664640
2021-04-05,Dogecoin,DOGE,0.05741092,0.05969593,0.06015349,0.05643507,1513832704,7704287744
2021-04-06,Dogecoin,DOGE,0.05968941,0.06445823,0.06504996,0.05809422,2608613888,8319797760
2021-04-07,Dogecoin,DOGE,0.06445441,0.05902847,0.06729936,0.05764144,2857060864,7619768320
2021-04-08,Dogecoin,DOGE,0.05903561,0.06146385,0.06174546,0.05881733,1055257536,7934992384
2021-04-09,Dogecoin,DOGE,0.06146255,0.06168375,0.06390983,0.06029608,1060465792,7964226048
2021-04-10,Dogecoin,DOGE,0.06159123,0.06384492,0.06506835,0.06081843,1369793152,8244132352
2021-04-11,Dogecoin,DOGE,0.06374934,0.07464893,0.07924303,0.06320268,6646627328,9640258560
2021-04-12,Dogecoin,DOGE,0.07454443,0.07076687,0.07498611,0.0688887,2687720448,9139899392
2021-04-13,Dogecoin,DOGE,0.07067774,0.09344469,0.09518119,0.07067774,7176815104,12070137856
2021-04-14,Dogecoin,DOGE,0.09425563,0.12151736,0.1425098,0.09245176,20977678336,15697925120
2021-04-15,Dogecoin,DOGE,0.12116701,0.18220744,0.18732627,0.12073597,17916620800,23540494336
2021-04-16,Dogecoin,DOGE,0.18158731,0.36587003,0.43770006,0.18048804,69410676736,47274070016
2021-04-17,Dogecoin,DOGE,0.36609823,0.28417343,0.37445468,0.23652375,31413403648,36722073600
2021-04-18,Dogecoin,DOGE,0.28510493,0.32047534,0.34991834,0.24644026,23464349696,41417580544
2021-04-19,Dogecoin,DOGE,0.32046625,0.4073178,0.4317513,0.30907953,30641432576,52646625280
2021-04-20,Dogecoin,DOGE,0.40843478,0.31949967,0.42234665,0.2716178,28130646016,41300434944
2021-04-21,Dogecoin,DOGE,0.31695282,0.30692452,0.34696558,0.2970358,12723464192,39679107072
2021-04-22,Dogecoin,DOGE,0.30599034,0.2609673,0.3087565,0.25627604,11879823360,33741377536
2021-04-23,Dogecoin,DOGE,0.2610226,0.24850933,0.26837766,0.1636686,16165566464,32134070272
2021-04-24,Dogecoin,DOGE,0.24954419,0.27021226,0.28938985,0.22989127,11057579008,34944176128
2021-04-25,Dogecoin,DOGE,0.2697894,0.25111085,0.28877097,0.22630098,6849914880,32477417472
2021-04-26,Dogecoin,DOGE,0.2512401,0.2706745,0.28045174,0.24802595,5118886400,35011407872
2021-04-27,Dogecoin,DOGE,0.27142656,0.2721883,0.2796288,0.26492828,3590611200,35210891264
2021-04-28,Dogecoin,DOGE,0.27227262,0.32368162,0.34466234,0.2562311,14464344064,41876611072
2021-04-29,Dogecoin,DOGE,0.32323238,0.30516937,0.32388058,0.29690444,5027354624,39485788160
2021-04-30,Dogecoin,DOGE,0.3047023,0.3375611,0.33975655,0.30298087,5290391040,43681558528
2021-05-01,Dogecoin,DOGE,0.3375587,0.39298743,0.39713547,0.32829022,10123343872,50860335104
2021-05-02,Dogecoin,DOGE,0.3910872,0.3760461,0.40002877,0.36487365,8040407040,48672985088
2021-05-03,Dogecoin,DOGE,0.37363145,0.44170672,0.44556692,0.37363145,10526650368,57177804800
2021-05-04,Dogecoin,DOGE,0.44027394,0.5413344,0.60599786,0.40079963,38238126080,70081929216
2021-05-05,Dogecoin,DOGE,0.5373551,0.6576329,0.6952622,0.5238221,42525097984,85147172864
2021-05-06,Dogecoin,DOGE,0.6528424,0.5808039,0.66361576,0.54510206,18989899776,75207778304
2021-05-07,Dogecoin,DOGE,0.5811097,0.68477696,0.73197156,0.52017415,28615084032,88680824832
2021-05-08,Dogecoin,DOGE,0.6878015,0.6364392,0.7375666,0.6081677,25555124224,82429779968
2021-05-09,Dogecoin,DOGE,0.6358203,0.5700705,0.69762486,0.42570567,46138064896,73841942528
2021-05-10,Dogecoin,DOGE,0.56968707,0.44996366,0.56968707,0.42129132,16514522112,58290606080
2021-05-11,Dogecoin,DOGE,0.45048767,0.49523085,0.5466507,0.4450342,14566975488,64161636352
2021-05-12,Dogecoin,DOGE,0.49374214,0.385376,0.519975,0.385376,8621337600,49932902400
2021-05-13,Dogecoin,DOGE,0.392176,0.49037394,0.519461,0.35717463,18663174144,63544127488
2021-05-14,Dogecoin,DOGE,0.48707005,0.5596044,0.58968985,0.464622,20466176000,72522899456
2021-05-15,Dogecoin,DOGE,0.5596684,0.50797206,0.56267583,0.49129942,9836893184,65838460928
